timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1566988169172,play_audio,b368,0,review_quiz,,mobile
1566988184988,pause_audio,b368,16147,review_quiz,,mobile
1566988194248,respond,q368,,review_quiz,b,mobile
1566988197915,submit,b368,,review_quiz,,mobile
1566988197993,enter,e368,,review_quiz,,mobile
1566988207327,quit,e368,,review_quiz,,mobile
1566988240133,enter,e2272,,my_note,,mobile
1566988242500,quit,e2272,,my_note,,mobile
1566988246662,enter,e4811,,my_note,,mobile
1566988248631,quit,e4811,,my_note,,mobile
1566988252655,enter,e2476,,my_note,,mobile
1566988279762,quit,e2476,,my_note,,mobile
1566988338722,enter,e3368,,my_note,,mobile
1566988506039,quit,e3368,,my_note,,mobile
1566988800480,enter,e2272,,my_note,,mobile
1566988801859,quit,e2272,,my_note,,mobile
1566988804913,enter,e4811,,my_note,,mobile
1566988806812,quit,e4811,,my_note,,mobile
1566988810157,enter,e2476,,my_note,,mobile
1566988813279,quit,e2476,,my_note,,mobile
1566988814708,enter,e2476,,my_note,,mobile
1566988819801,quit,e2476,,my_note,,mobile
1566988826791,enter,e2446,,my_note,,mobile
1566988983539,quit,e2446,,my_note,,mobile
1566989205343,enter,e2446,,my_note,,mobile
1566989208374,quit,e2446,,my_note,,mobile
1566989212366,enter,e2446,,my_note,,mobile
1566989223695,quit,e2446,,my_note,,mobile
1567024500887,enter,b1292,,sprint,,mobile
1567024501374,play_audio,b1292,0,sprint,,mobile
1567024519916,pause_audio,b1292,17928,sprint,,mobile
1567024521679,respond,q1292,,sprint,c,mobile
1567024525369,submit,b1292,,sprint,,mobile
1567024525460,enter,e1292,,sprint,,mobile
1567024530516,play_audio,b1292,0,sprint,,mobile
1567024541545,pause_audio,b1292,10646,sprint,,mobile
1567024545234,quit,e1292,,sprint,,mobile
1567024545302,enter,b968,,sprint,,mobile
1567024545709,play_audio,b968,0,sprint,,mobile
1567024562717,pause_audio,b968,16854,sprint,,mobile
1567024562993,respond,q968,,sprint,a,mobile
1567024566737,submit,b968,,sprint,,mobile
1567024566799,enter,e968,,sprint,,mobile
1567024573993,quit,e968,,sprint,,mobile
1567024574068,enter,b952,,sprint,,mobile
1567024574466,play_audio,b952,0,sprint,,mobile
1567024583328,respond,q952,,sprint,a,mobile
1567024584488,pause_audio,b952,10082,sprint,,mobile
1567024586794,submit,b952,,sprint,,mobile
1567024586858,enter,e952,,sprint,,mobile
1567024588918,play_audio,b952,0,sprint,,mobile
1567024601736,pause_audio,b952,12287,sprint,,mobile
1567024610883,pause_audio,b952,12287,sprint,,mobile
1567024611469,pause_audio,b952,12287,sprint,,mobile
1567024613277,play_audio,b952,0,sprint,,mobile
1567024626415,pause_audio,b952,12284,sprint,,mobile
1567024713036,quit,e952,,sprint,,mobile
1567024876832,enter,b8316,,sprint,,mobile
1567024877151,play_audio,b8316,0,sprint,,mobile
1567024895394,pause_audio,b8316,17848,sprint,,mobile
1567024895927,respond,q11263,,sprint,b,mobile
1567024899027,submit,b8316,,sprint,,mobile
1567024899094,enter,e8316,,sprint,,mobile
1567024905884,play_audio,b8316,0,sprint,,mobile
1567024921717,pause_audio,b8316,15275,sprint,,mobile
1567024924922,quit,e8316,,sprint,,mobile
1567024924990,enter,b1316,,sprint,,mobile
1567024925181,play_audio,b1316,0,sprint,,mobile
1567024942825,pause_audio,b1316,17528,sprint,,mobile
1567024951152,respond,q1316,,sprint,b,mobile
1567024954725,submit,b1316,,sprint,,mobile
1567024954792,enter,e1316,,sprint,,mobile
1567024958083,play_audio,b1316,0,sprint,,mobile
1567024963185,pause_audio,b1316,4876,sprint,,mobile
1567024970423,pause_audio,b1316,3353,sprint,,mobile
1567024970423,play_audio,b1316,0,sprint,,mobile
1567024986035,pause_audio,b1316,15151,sprint,,mobile
1567024988571,pause_audio,b1316,15151,sprint,,mobile
1567024989124,pause_audio,b1316,15151,sprint,,mobile
1567024990489,play_audio,b1316,0,sprint,,mobile
1567024995550,pause_audio,b1316,4512,sprint,,mobile
1567024995550,play_audio,b1316,0,sprint,,mobile
1567024998220,play_audio,b1316,0,sprint,,mobile
1567024998220,pause_audio,b1316,2215,sprint,,mobile
1567025010463,pause_audio,b1316,12190,sprint,,mobile
1567025013382,quit,e1316,,sprint,,mobile
1567025013463,enter,b1193,,sprint,,mobile
1567025013808,play_audio,b1193,0,sprint,,mobile
1567025031115,pause_audio,b1193,17247,sprint,,mobile
1567025038051,respond,q1193,,sprint,c,mobile
1567025041657,submit,b1193,,sprint,,mobile
1567025041721,enter,e1193,,sprint,,mobile
1567025058466,quit,e1193,,sprint,,mobile
1567025083796,enter,e1193,,sprint,,mobile
1567025084493,quit,e1193,,sprint,,mobile
1567025087501,enter,e1193,,sprint,,mobile
1567025090425,play_audio,b1193,0,sprint,,mobile
1567025095278,pause_audio,b1193,3858,sprint,,mobile
1567025095278,play_audio,b1193,0,sprint,,mobile
1567025110447,pause_audio,b1193,14686,sprint,,mobile
1567025138629,play_audio,b1193,0,sprint,,mobile
1567025154060,pause_audio,b1193,14686,sprint,,mobile
1567025173864,quit,e1193,,sprint,,mobile
1567025189808,enter,e1316,,my_note,,mobile
1567025196743,play_audio,b1316,0,my_note,,mobile
1567025200647,pause_audio,b1316,2939,my_note,,mobile
1567025200647,quit,e1316,,my_note,,mobile
1567025221128,enter,e1193,,my_note,,mobile
1567025223857,quit,e1193,,my_note,,mobile
1567025244721,enter,e952,,my_note,,mobile
1567025250014,quit,e952,,my_note,,mobile
1567025252701,enter,e952,,my_note,,mobile
1567025255530,quit,e952,,my_note,,mobile
1567025520242,enter,e952,,my_note,,mobile
1567025534502,quit,e952,,my_note,,mobile
1567025615170,enter,e1193,,sprint,,mobile
1567025619191,quit,e1193,,sprint,,mobile
1567025619242,enter,b588,,sprint,,mobile
1567025619679,play_audio,b588,7,sprint,,mobile
1567025637776,pause_audio,b588,17574,sprint,,mobile
1567025642783,respond,q588,,sprint,c,mobile
1567025645987,submit,b588,,sprint,,mobile
1567025646054,enter,e588,,sprint,,mobile
1567025652279,play_audio,b588,0,sprint,,mobile
1567025656929,pause_audio,b588,3920,sprint,,mobile
1567025656929,play_audio,b588,0,sprint,,mobile
1567025661824,pause_audio,b588,4412,sprint,,mobile
1567025661824,play_audio,b588,0,sprint,,mobile
1567025677498,pause_audio,b588,15199,sprint,,mobile
1567025696910,quit,e588,,sprint,,mobile
1567025701954,enter,e588,,my_note,,mobile
1567025703520,quit,e588,,my_note,,mobile
1567025712945,enter,e588,,my_note,,mobile
1567025721383,quit,e588,,my_note,,mobile
1567025724646,enter,e4651,,my_note,,mobile
1567025729980,quit,e4651,,my_note,,mobile
1567025741368,enter,e588,,my_note,,mobile
1567025753491,quit,e588,,my_note,,mobile
1567025763633,enter,b588,,review_quiz,,mobile
1567025763862,play_audio,b588,0,review_quiz,,mobile
1567025766017,respond,q588,,review_quiz,b,mobile
1567025766621,pause_audio,b588,2759,review_quiz,,mobile
1567025768933,submit,b588,,review_quiz,,mobile
1567025768993,enter,e588,,review_quiz,,mobile
1567025781229,quit,e588,,review_quiz,,mobile
1567025802251,enter,e588,,sprint,,mobile
1567025809816,quit,e588,,sprint,,mobile
1567025809884,enter,b295,,sprint,,mobile
1567025810120,play_audio,b295,30,sprint,,mobile
1567025825162,pause_audio,b295,15439,sprint,,mobile
1567025825555,respond,q295,,sprint,c,mobile
1567025828422,submit,b295,,sprint,,mobile
1567025828485,enter,e295,,sprint,,mobile
1567025833521,quit,e295,,sprint,,mobile
1567025892822,enter,e295,,sprint,,mobile
1567025897341,quit,e295,,sprint,,mobile
1567025897402,enter,b483,,sprint,,mobile
1567025897578,play_audio,b483,0,sprint,,mobile
1567025913169,pause_audio,b483,15190,sprint,,mobile
1567025917736,respond,q483,,sprint,c,mobile
1567025921215,submit,b483,,sprint,,mobile
1567025921268,enter,e483,,sprint,,mobile
1567025923767,play_audio,b483,0,sprint,,mobile
1567025928980,play_audio,b483,0,sprint,,mobile
1567025928980,pause_audio,b483,4701,sprint,,mobile
1567025933540,pause_audio,b483,4531,sprint,,mobile
1567025936390,quit,e483,,sprint,,mobile
1567025936452,enter,b626,,sprint,,mobile
1567025936890,play_audio,b626,10,sprint,,mobile
1567025952913,respond,q626,,sprint,a,mobile
1567025953095,pause_audio,b626,16074,sprint,,mobile
1567025955962,submit,b626,,sprint,,mobile
1567025956013,enter,e626,,sprint,,mobile
1567025962268,quit,e626,,sprint,,mobile
1567026149132,enter,b424,,sprint,,mobile
1567026149425,play_audio,b424,3,sprint,,mobile
1567026158399,pause_audio,b424,8501,sprint,,mobile
1567026158400,submit,b424,,sprint,,mobile
1567149583834,enter,b7402,,tutor,,mobile
1567149605866,erase_choice,q10051,,tutor,a,mobile
1567149608306,respond,q10051,,tutor,b,mobile
1567149612981,submit,b7402,,tutor,,mobile
1567149613018,enter,e7402,,tutor,,mobile
1567149646626,quit,e7402,,tutor,,mobile
1567149732576,enter,b7923,,tutor,,mobile
1567149835370,erase_choice,q10647,,tutor,c,mobile
1567149879920,erase_choice,q10649,,tutor,b,mobile
1567149880739,erase_choice,q10649,,tutor,a,mobile
1567149885626,respond,q10649,,tutor,c,mobile
1567149891487,submit,b7923,,tutor,,mobile
1567149891518,enter,e7923,,tutor,,mobile
1567149905185,quit,e7923,,tutor,,mobile
1567150350499,enter,b1576,,tutor,,mobile
1567150362398,play_audio,b1576,0,tutor,,mobile
1567150412190,erase_choice,q1926,,tutor,a,mobile
1567150412968,erase_choice,q1926,,tutor,b,mobile
1567150413612,respond,q1926,,tutor,c,mobile
1567150414683,pause_audio,b1576,53000,tutor,,mobile
1567150418332,submit,b1576,,tutor,,mobile
1567150418393,enter,e1576,,tutor,,mobile
1567150425672,quit,e1576,,tutor,,mobile
1567150443824,enter,b1586,,tutor,,mobile
1567150457063,play_audio,b1586,0,tutor,,mobile
1567150501984,respond,q1956,,tutor,d,mobile
1567150503980,pause_audio,b1586,47721,tutor,,mobile
1567150506783,submit,b1586,,tutor,,mobile
1567150506859,enter,e1586,,tutor,,mobile
1567150512390,play_audio,b1586,0,tutor,,mobile
1567150552250,pause_audio,b1586,39843,tutor,,mobile
1567150576203,quit,e1586,,tutor,,mobile
1567150682480,enter,b1586,,tutor,,mobile
1567150685359,pause_audio,b1586,39843,tutor,,mobile
1567150685861,pause_audio,b1586,39843,tutor,,mobile
1567150688170,play_audio,b1586,4100,tutor,,mobile
1567150699779,pause_audio,b1586,15090,tutor,,mobile
1567150699779,play_audio,b1586,4100,tutor,,mobile
1567150735995,pause_audio,b1586,39845,tutor,,mobile
1567150741270,submit,b1586,,tutor,,mobile
1567150753167,enter,b1586,,tutor,,mobile
1567150754152,play_audio,b1586,39836,tutor,,mobile
1567150754170,pause_audio,b1586,39836,tutor,,mobile
1567150760453,submit,b1586,,tutor,,mobile
1567150760512,enter,b7396,,tutor,,mobile
1567150790349,erase_choice,q10045,,tutor,c,mobile
1567150790864,erase_choice,q10045,,tutor,d,mobile
1567150807747,respond,q10045,,tutor,b,mobile
1567150813223,submit,b7396,,tutor,,mobile
1567150813258,enter,e7396,,tutor,,mobile
1567150897419,quit,e7396,,tutor,,mobile
1567489794201,enter,e7396,,tutor,,mobile
1567489794759,quit,e7396,,tutor,,mobile
1567489797376,enter,e7396,,tutor,,mobile
1567489800323,quit,e7396,,tutor,,mobile
1567489833304,enter,b3091,,sprint,,mobile
1567489840786,respond,q4559,,sprint,b,mobile
1567489844954,submit,b3091,,sprint,,mobile
1567489845021,enter,e3091,,sprint,,mobile
1567489851853,quit,e3091,,sprint,,mobile
1567489851909,enter,b2692,,sprint,,mobile
1567489864363,erase_choice,q4160,,sprint,a,mobile
1567489874463,respond,q4160,,sprint,d,mobile
1567489875189,erase_choice,q4160,,sprint,c,mobile
1567489883263,respond,q4160,,sprint,d,mobile
1567489890878,submit,b2692,,sprint,,mobile
1567489890937,enter,e2692,,sprint,,mobile
1567489907345,quit,e2692,,sprint,,mobile
1567490033848,enter,b2610,,sprint,,mobile
1567490083902,erase_choice,q4078,,sprint,b,mobile
1567490084448,erase_choice,q4078,,sprint,a,mobile
1567490089020,respond,q4078,,sprint,c,mobile
1567490091925,submit,b2610,,sprint,,mobile
1567490091957,enter,e2610,,sprint,,mobile
1567490112450,quit,e2610,,sprint,,mobile
1567490263010,enter,b11624,,sprint,,mobile
1567490269974,respond,q17387,,sprint,c,mobile
1567490273190,submit,b11624,,sprint,,mobile
1567490273251,enter,e11624,,sprint,,mobile
1567490280588,quit,e11624,,sprint,,mobile
1567490280641,enter,b4539,,sprint,,mobile
1567490288850,respond,q6007,,sprint,c,mobile
1567490292102,submit,b4539,,sprint,,mobile
1567490292126,enter,e4539,,sprint,,mobile
1567490299006,quit,e4539,,sprint,,mobile
1567640077624,enter,e7396,,tutor,,mobile
1567640089529,quit,e7396,,tutor,,mobile
1567640112608,enter,b1536,,tutor,,mobile
1567640122006,play_audio,b1536,0,tutor,,mobile
1567640171811,respond,q1806,,tutor,c,mobile
1567640179295,pause_audio,b1536,53424,tutor,,mobile
1567640182859,submit,b1536,,tutor,,mobile
1567640182939,enter,e1536,,tutor,,mobile
1567640197890,play_audio,b1536,0,tutor,,mobile
1567640207728,pause_audio,b1536,6066,tutor,,mobile
1567640207728,play_audio,b1536,1045,tutor,,mobile
1567640225205,pause_audio,b1536,18053,tutor,,mobile
1567640226940,play_audio,b1536,18518,tutor,,mobile
1567640227456,pause_audio,b1536,18594,tutor,,mobile
1567640227456,play_audio,b1536,13851,tutor,,mobile
1567640230418,play_audio,b1536,10595,tutor,,mobile
1567640230418,pause_audio,b1536,16366,tutor,,mobile
1567640243952,pause_audio,b1536,23691,tutor,,mobile
1567640243952,play_audio,b1536,15696,tutor,,mobile
1567640246780,pause_audio,b1536,18081,tutor,,mobile
1567640246780,play_audio,b1536,1045,tutor,,mobile
1567640288361,pause_audio,b1536,42126,tutor,,mobile
1567640288361,play_audio,b1536,27743,tutor,,mobile
1567640289692,pause_audio,b1536,28614,tutor,,mobile
1567640289692,play_audio,b1536,18572,tutor,,mobile
1567640323836,pause_audio,b1536,52271,tutor,,mobile
1567640326917,play_audio,b1536,1045,tutor,,mobile
1567640367856,pause_audio,b1536,41446,tutor,,mobile
1567640368945,play_audio,b1536,41446,tutor,,mobile
1567640373482,pause_audio,b1536,46036,tutor,,mobile
1567640374411,play_audio,b1536,46036,tutor,,mobile
1567640380635,pause_audio,b1536,52277,tutor,,mobile
1567640382747,play_audio,b1536,2890,tutor,,mobile
1567640382790,pause_audio,b1536,2899,tutor,,mobile
1567640386192,quit,e1536,,tutor,,mobile
1567640386225,enter,b1478,,tutor,,mobile
1567640417430,play_audio,b1478,0,tutor,,mobile
1567640459213,respond,q1632,,tutor,d,mobile
1567640460531,pause_audio,b1478,39456,tutor,,mobile
1567640461534,play_audio,b1478,39456,tutor,,mobile
1567640462507,pause_audio,b1478,40475,tutor,,mobile
1567640465842,submit,b1478,,tutor,,mobile
1567640465914,enter,e1478,,tutor,,mobile
1567640469051,play_audio,b1478,0,tutor,,mobile
1567640469871,pause_audio,b1478,301,tutor,,mobile
1567640469871,play_audio,b1478,1647,tutor,,mobile
1567640471586,pause_audio,b1478,2932,tutor,,mobile
1567640471586,play_audio,b1478,1304,tutor,,mobile
1567640476147,pause_audio,b1478,5455,tutor,,mobile
1567640476148,play_audio,b1478,11625,tutor,,mobile
1567640501428,pause_audio,b1478,36513,tutor,,mobile
1567640501428,play_audio,b1478,25560,tutor,,mobile
1567640510098,pause_audio,b1478,33865,tutor,,mobile
1567640510098,play_audio,b1478,21833,tutor,,mobile
1567640524047,pause_audio,b1478,35412,tutor,,mobile
1567640530651,play_audio,b1478,35874,tutor,,mobile
1567640532222,pause_audio,b1478,36990,tutor,,mobile
1567640541964,play_audio,b1478,4100,tutor,,mobile
1567640575691,pause_audio,b1478,36997,tutor,,mobile
1567640575959,play_audio,b1478,36988,tutor,,mobile
1567640576010,pause_audio,b1478,36998,tutor,,mobile
1567640582071,quit,e1478,,tutor,,mobile
1567640582139,enter,b7921,,tutor,,mobile
1567640662485,erase_choice,q10639,,tutor,a,mobile
1567640663982,erase_choice,q10639,,tutor,d,mobile
1567640696766,erase_choice,q10641,,tutor,c,mobile
1567640697731,erase_choice,q10641,,tutor,d,mobile
1567640703202,respond,q10641,,tutor,b,mobile
1567640725275,respond,q10641,,tutor,a,mobile
1567640730518,submit,b7921,,tutor,,mobile
1567640730561,enter,e7921,,tutor,,mobile
1567640771875,quit,e7921,,tutor,,mobile
1567640771960,enter,b1088,,tutor,,mobile
1567640803140,play_audio,b1088,0,tutor,,mobile
1567640803140,submit,b1088,,tutor,,mobile
1567640822988,enter,e1088,,tutor,,mobile
1567640825889,play_audio,b1088,0,tutor,,mobile
1567640830076,pause_audio,b1088,3688,tutor,,mobile
1567640830076,play_audio,b1088,0,tutor,,mobile
1567640832763,pause_audio,b1088,2207,tutor,,mobile
1567640836141,play_audio,b1088,2702,tutor,,mobile
1567640837691,pause_audio,b1088,3698,tutor,,mobile
1567640837691,play_audio,b1088,0,tutor,,mobile
1567640841868,pause_audio,b1088,3711,tutor,,mobile
1567640841868,play_audio,b1088,0,tutor,,mobile
1567640843771,pause_audio,b1088,1436,tutor,,mobile
1567640847226,quit,e1088,,tutor,,mobile
1568768171553,enter,e4539,,sprint,,mobile
1568768179827,quit,e4539,,sprint,,mobile
1568768342833,enter,b4870,,sprint,,mobile
1568768389430,respond,q6338,,sprint,b,mobile
1568768393431,submit,b4870,,sprint,,mobile
1568768393493,enter,e4870,,sprint,,mobile
1568768430746,quit,e4870,,sprint,,mobile
1568769769225,enter,b5152,,sprint,,mobile
1568769781017,respond,q6746,,sprint,d,mobile
1568769785920,submit,b5152,,sprint,,mobile
1568769785984,enter,e5152,,sprint,,mobile
1568769862268,quit,e5152,,sprint,,mobile
